StartTime,StartFrame,FeedTubeIdx,FlyID,ChoiceIdx,AviFile,FeedVol_µl,FeedDuration_ms,Evap-mm3/s,Valid,RelativeTime_s,ExperimentState,Genotype,Sex,Minimum Age,Maximum Age,Tube1,Tube2,Temperature,#Flies,starved_time,FeedVol_nl,FeedSpeed_nl/s,feed_time_s,feed_duration_s
15/08/2017 15:10:50.568,531206.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-10-50.568.avi,0.0014449999999999999,2858.0,8.6e-05,True,1970-01-01 04:52:32.294,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.4449999999999998,0.5055983205038488,17552.293999999998,2.858
15/08/2017 15:19:58.156,547680.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-19-58.156.avi,0.001117,2028.0,1e-05,True,1970-01-01 05:01:39.882,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.117,0.5507889546351085,18099.881999999998,2.028
15/08/2017 15:31:06.504,567787.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-31-06.504.avi,0.001051,6748.0,0.0,True,1970-01-01 05:12:48.230,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.0510000000000002,0.15574985180794312,18768.23,6.748
15/08/2017 15:36:01.238,576654.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-36-01.238.avi,0.0011539999999999999,2860.0,1.2e-05,True,1970-01-01 05:17:42.964,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.154,0.4034965034965035,19062.964,2.86
15/08/2017 15:43:08.433,589506.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-43-08.433.avi,0.001152,5285.0,3.8e-05,True,1970-01-01 05:24:50.159,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.1520000000000001,0.21797540208136237,19490.159,5.285
15/08/2017 15:43:16.677,589754.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-43-16.677.avi,0.001834,9274.0,3.8e-05,True,1970-01-01 05:24:58.403,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.8339999999999999,0.1977571705844296,19498.403000000002,9.274
15/08/2017 15:43:51.711,590808.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-43-51.711.avi,0.001506,4853.0,3.8e-05,True,1970-01-01 05:25:33.437,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.506,0.31032351123016694,19533.436999999998,4.853
15/08/2017 15:45:41.900,594123.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-45-41.900.avi,0.001918,1363.0,9.4e-05,True,1970-01-01 05:27:23.626,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.918,1.4071900220102713,19643.626,1.363
15/08/2017 15:46:45.720,596043.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-46-45.720.avi,0.0013130000000000001,7712.0,0.0001,True,1970-01-01 05:28:27.446,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.3130000000000002,0.1702541493775934,19707.446,7.712
15/08/2017 15:48:01.373,598319.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-48-01.373.avi,0.001373,9373.0,9.1e-05,True,1970-01-01 05:29:43.099,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.373,0.14648458337778728,19783.099,9.373
15/08/2017 15:50:06.853,602094.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-50-06.853.avi,0.002027,798.0,0.000185,True,1970-01-01 05:31:48.579,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.027,2.5401002506265664,19908.578999999998,0.798
15/08/2017 15:50:43.117,603185.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-50-43.117.avi,0.002627,12031.0,4.3e-05,True,1970-01-01 05:32:24.843,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.627,0.21835258914470948,19944.843,12.031
15/08/2017 15:51:18.185,604240.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-51-18.185.avi,0.0017640000000000002,4752.0,4.3e-05,True,1970-01-01 05:32:59.911,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.7640000000000002,0.37121212121212127,19979.911,4.752
15/08/2017 15:52:12.431,605872.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-52-12.431.avi,0.0029879999999999998,9539.0,4.3e-05,True,1970-01-01 05:33:54.157,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.988,0.3132403815913618,20034.157,9.539
15/08/2017 15:53:56.505,609003.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-53-56.505.avi,0.0016699999999999998,1795.0,7.099999999999999e-05,True,1970-01-01 05:35:38.231,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.67,0.9303621169916435,20138.231,1.795
15/08/2017 15:54:42.774,610395.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-54-42.774.avi,0.00103,5518.0,7.099999999999999e-05,True,1970-01-01 05:36:24.500,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.03,0.18666183399782532,20184.5,5.518
15/08/2017 15:59:30.362,619047.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_15-59-30.362.avi,0.001167,11102.0,1.1e-05,True,1970-01-01 05:41:12.088,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.167,0.1051161952801297,20472.088,11.102
15/08/2017 16:03:00.503,625369.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_16-03-00.503.avi,0.0023469999999999997,8109.0,8.8e-05,True,1970-01-01 05:44:42.229,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.3469999999999995,0.2894314958687877,20682.229,8.109
15/08/2017 16:04:06.484,627354.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_16-04-06.484.avi,0.001498,6713.0,8e-05,True,1970-01-01 05:45:48.210,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.498,0.22314911366006257,20748.21,6.713
15/08/2017 16:07:22.796,633260.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_16-07-22.796.avi,0.001173,5716.0,4e-05,True,1970-01-01 05:49:04.522,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.173,0.20521343596920924,20944.522,5.716
15/08/2017 16:11:10.620,640114.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_16-11-10.620.avi,0.0011619999999999998,4254.0,3.4e-05,True,1970-01-01 05:52:52.346,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.162,0.27315467795016457,21172.346,4.254
15/08/2017 16:14:25.371,645973.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_16-14-25.371.avi,0.002708,1429.0,7.099999999999999e-05,True,1970-01-01 05:56:07.097,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.7079999999999997,1.8950314905528338,21367.097,1.429
15/08/2017 16:16:52.953,650413.0,42,72-Hrs_Fly52,0,FeedEvent_42_2017-08-15_16-16-52.953.avi,0.001215,7512.0,8.3e-05,True,1970-01-01 05:58:34.679,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.2149999999999999,0.16174121405750796,21514.679,7.512
,,0,72-Hrs_Fly52,0,NIL,,,,False,1970-01-01 06:04:51.000,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,,,21891.0,
,,0,72-Hrs_Fly53,0,NIL,,,,False,1970-01-01 00:00:00.500,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,,,0.5,
,,0,72-Hrs_Fly53,0,NIL,,,,False,1970-01-01 06:04:51.000,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,,,21891.0,
,,0,72-Hrs_Fly54,0,NIL,,,,False,1970-01-01 00:00:00.500,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,,,0.5,
15/08/2017 10:23:07.202,11831.0,46,72-Hrs_Fly54,0,FeedEvent_46_2017-08-15_10-23-07.202.avi,0.179747,5617.0,0.0,True,1970-01-01 00:04:48.928,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,179.74699999999999,32.00053409293217,288.928,5.617
15/08/2017 10:23:12.853,12001.0,46,72-Hrs_Fly54,0,FeedEvent_46_2017-08-15_10-23-12.853.avi,0.048902999999999995,5517.0,0.0,True,1970-01-01 00:04:54.578,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,48.90299999999999,8.86405655247417,294.578,5.517
,,0,72-Hrs_Fly54,0,NIL,,,,False,1970-01-01 06:04:51.000,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,,,21891.0,
,,0,72-Hrs_Fly55,0,NIL,,,,False,1970-01-01 00:00:00.500,PAD,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,,,0.5,
15/08/2017 10:18:19.580,3178.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-18-19.580.avi,0.006589,7579.0,0.0005,True,1970-01-01 00:00:01.306,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,6.589,0.8693759071117563,1.306,7.579
15/08/2017 10:18:27.192,3407.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-18-27.192.avi,0.021754,8741.0,0.0005,True,1970-01-01 00:00:08.918,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,21.753999999999998,2.4887312664454866,8.918,8.741
15/08/2017 10:18:35.967,3671.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-18-35.967.avi,0.015885,5152.0,0.0005,True,1970-01-01 00:00:17.693,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,15.885,3.0832686335403725,17.692999999999998,5.152
15/08/2017 10:18:41.152,3827.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-18-41.152.avi,0.001219,831.0,0.0005,True,1970-01-01 00:00:22.878,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.219,1.4669073405535502,22.878,0.831
15/08/2017 10:18:42.016,3853.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-18-42.016.avi,0.00126,731.0,0.0005,True,1970-01-01 00:00:23.742,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.26,1.7236662106703147,23.741999999999997,0.731
15/08/2017 10:18:42.782,3876.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-18-42.782.avi,0.001578,1629.0,0.0005,True,1970-01-01 00:00:24.507,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.578,0.9686924493554329,24.506999999999998,1.629
15/08/2017 10:18:44.444,3926.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-18-44.444.avi,0.0017739999999999998,2991.0,0.0005,True,1970-01-01 00:00:26.170,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.7739999999999998,0.5931126713473753,26.17,2.991
15/08/2017 10:18:47.468,4017.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-18-47.468.avi,0.00466,3955.0,0.0005,True,1970-01-01 00:00:29.194,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,4.66,1.1782553729456384,29.194000000000003,3.955
15/08/2017 10:18:51.456,4137.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-18-51.456.avi,0.003593,4487.0,0.0005,True,1970-01-01 00:00:33.182,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,3.593,0.8007577445954981,33.181999999999995,4.487
15/08/2017 10:18:55.977,4273.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-18-55.977.avi,0.0011279999999999999,1563.0,0.0005,True,1970-01-01 00:00:37.703,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.128,0.7216890595009596,37.703,1.563
15/08/2017 10:18:57.573,4321.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-18-57.573.avi,0.0032329999999999998,3523.0,0.0005,True,1970-01-01 00:00:39.299,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,3.2329999999999997,0.9176837922225375,39.299,3.523
15/08/2017 10:19:01.129,4428.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-19-01.129.avi,0.005779,6050.0,0.0005,True,1970-01-01 00:00:42.855,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,5.779,0.955206611570248,42.855,6.05
15/08/2017 10:19:07.213,4611.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-19-07.213.avi,0.0019260000000000002,1694.0,0.0005,True,1970-01-01 00:00:48.939,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.9260000000000002,1.1369539551357735,48.93899999999999,1.694
15/08/2017 10:19:33.272,5395.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-19-33.272.avi,0.0020210000000000002,1164.0,0.0005,True,1970-01-01 00:01:14.997,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.0210000000000004,1.7362542955326465,74.997,1.164
15/08/2017 10:19:34.469,5431.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-19-34.469.avi,0.021023,8742.0,0.0005,True,1970-01-01 00:01:16.195,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,21.023,2.404827270647449,76.195,8.742
15/08/2017 10:19:55.676,6069.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-19-55.676.avi,0.013502000000000002,10768.0,0.0005,True,1970-01-01 00:01:37.402,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,13.502000000000002,1.2539004457652305,97.402,10.768
15/08/2017 10:20:06.479,6394.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-20-06.479.avi,0.013115,3356.0,0.0005,True,1970-01-01 00:01:48.205,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,13.115,3.90792610250298,108.205,3.356
15/08/2017 10:20:09.868,6496.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-20-09.868.avi,0.003423,6881.0,0.0005,True,1970-01-01 00:01:51.594,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,3.423,0.49745676500508645,111.594,6.881
15/08/2017 10:20:16.783,6704.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-20-16.783.avi,0.0071319999999999995,1927.0,0.0005,True,1970-01-01 00:01:58.509,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,7.132,3.701089776855215,118.509,1.927
15/08/2017 10:20:18.744,6763.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-20-18.744.avi,0.002419,3988.0,0.0005,True,1970-01-01 00:02:00.470,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.419,0.6065697091273822,120.47,3.988
15/08/2017 10:20:22.766,6884.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-20-22.766.avi,0.004828,6914.0,0.0005,True,1970-01-01 00:02:04.491,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,4.827999999999999,0.6982933179056985,124.491,6.914
15/08/2017 10:23:11.190,11951.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-23-11.190.avi,0.001114,798.0,0.0005,True,1970-01-01 00:04:52.916,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.1139999999999999,1.3959899749373432,292.916,0.798
15/08/2017 10:29:52.791,24033.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-29-52.791.avi,0.001572,8808.0,0.000172,True,1970-01-01 00:11:34.516,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.572,0.1784741144414169,694.5160000000001,8.808
15/08/2017 10:30:01.632,24299.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-30-01.632.avi,0.004259000000000001,1728.0,0.000172,True,1970-01-01 00:11:43.358,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,4.259,2.4646990740740744,703.3580000000001,1.728
15/08/2017 10:30:26.795,25056.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-30-26.795.avi,0.001276,5351.0,0.000172,True,1970-01-01 00:12:08.521,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.276,0.2384601009157167,728.5210000000001,5.351
15/08/2017 10:31:42.282,27327.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-31-42.282.avi,0.001418,2460.0,0.000172,True,1970-01-01 00:13:24.007,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.418,0.5764227642276423,804.007,2.46
15/08/2017 10:31:44.775,27402.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-31-44.775.avi,0.001007,1130.0,0.000172,True,1970-01-01 00:13:26.501,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.0070000000000001,0.8911504424778763,806.5010000000001,1.13
15/08/2017 10:33:15.187,30122.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-33-15.187.avi,0.005769,5717.0,0.000371,True,1970-01-01 00:14:56.913,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,5.769,1.0090956795522128,896.913,5.717
15/08/2017 10:33:20.936,30295.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-33-20.936.avi,0.001558,698.0,0.000371,True,1970-01-01 00:15:02.662,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.5579999999999998,2.2320916905444124,902.6619999999999,0.698
15/08/2017 10:33:21.668,30317.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-33-21.668.avi,0.001168,1063.0,0.000371,True,1970-01-01 00:15:03.394,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.168,1.0987770460959547,903.3939999999999,1.063
15/08/2017 10:33:22.765,30350.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-33-22.765.avi,0.002813,1164.0,0.000371,True,1970-01-01 00:15:04.490,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.813,2.416666666666667,904.49,1.164
15/08/2017 10:33:23.962,30386.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-33-23.962.avi,0.002508,2858.0,0.000371,True,1970-01-01 00:15:05.688,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.508,0.8775367389783065,905.688,2.858
15/08/2017 10:33:26.853,30473.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_10-33-26.853.avi,0.001024,1596.0,0.000371,True,1970-01-01 00:15:08.579,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.024,0.6416040100250626,908.579,1.596
15/08/2017 11:09:12.266,95017.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_11-09-12.266.avi,0.001214,9738.0,7.2e-05,True,1970-01-01 00:50:53.992,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.214,0.12466625590470323,3053.992,9.738
15/08/2017 11:09:22.038,95311.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_11-09-22.038.avi,0.0012230000000000001,6781.0,7.2e-05,True,1970-01-01 00:51:03.764,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.223,0.18035687951629556,3063.764,6.781
15/08/2017 11:09:28.853,95516.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_11-09-28.853.avi,0.001953,4885.0,7.2e-05,True,1970-01-01 00:51:10.579,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.953,0.39979529170931427,3070.579,4.885
15/08/2017 11:09:33.772,95664.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_11-09-33.772.avi,0.001308,964.0,7.2e-05,True,1970-01-01 00:51:15.498,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.3079999999999998,1.3568464730290455,3075.498,0.964
15/08/2017 11:09:34.770,95694.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_11-09-34.770.avi,0.001086,1096.0,7.2e-05,True,1970-01-01 00:51:16.496,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.0859999999999999,0.9908759124087589,3076.4959999999996,1.096
15/08/2017 11:25:34.561,124569.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_11-25-34.561.avi,0.001045,9639.0,0.000182,True,1970-01-01 01:07:16.287,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.045,0.10841373586471625,4036.2870000000003,9.639
15/08/2017 11:38:51.612,148548.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_11-38-51.612.avi,0.002441,4255.0,0.000215,True,1970-01-01 01:20:33.338,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.441,0.5736780258519388,4833.338,4.255
15/08/2017 11:39:55.299,150464.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_11-39-55.299.avi,0.0020829999999999998,5318.0,0.000127,True,1970-01-01 01:21:37.025,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.0829999999999997,0.39168860473862355,4897.025,5.318
15/08/2017 11:49:12.293,167221.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_11-49-12.293.avi,0.001037,6880.0,4e-05,True,1970-01-01 01:30:54.019,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.037,0.1507267441860465,5454.019,6.88
15/08/2017 11:55:04.500,177817.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_11-55-04.500.avi,0.001047,9740.0,0.00011399999999999999,True,1970-01-01 01:36:46.226,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.047,0.10749486652977412,5806.226,9.74
15/08/2017 12:01:35.098,189568.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-01-35.098.avi,0.0020399999999999997,8975.0,8.2e-05,True,1970-01-01 01:43:16.824,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.0399999999999996,0.22729805013927573,6196.8240000000005,8.975
15/08/2017 12:06:10.354,197849.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-06-10.354.avi,0.001101,8011.0,9.7e-05,True,1970-01-01 01:47:52.080,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.101,0.13743602546498565,6472.08,8.011
15/08/2017 12:07:23.283,200043.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-07-23.283.avi,0.002135,6681.0,1.9e-05,True,1970-01-01 01:49:05.008,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.1350000000000002,0.3195629396796887,6545.008000000001,6.681
15/08/2017 12:15:41.443,215030.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-15-41.443.avi,0.001273,1695.0,6.8e-05,True,1970-01-01 01:57:23.169,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.2730000000000001,0.7510324483775812,7043.169,1.695
15/08/2017 12:17:29.505,218281.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-17-29.505.avi,0.001442,11401.0,0.00011200000000000001,True,1970-01-01 01:59:11.231,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.442,0.12648013332163846,7151.231,11.401
15/08/2017 12:32:01.810,244524.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-32-01.810.avi,0.001149,9073.0,7.2e-05,True,1970-01-01 02:13:43.536,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.149,0.12663947977515705,8023.536,9.073
15/08/2017 12:32:56.057,246156.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-32-56.057.avi,0.001109,6714.0,6.8e-05,True,1970-01-01 02:14:37.783,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.109,0.16517724158474828,8077.783,6.714
15/08/2017 12:34:36.274,249171.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-34-36.274.avi,0.001805,10403.0,8e-05,True,1970-01-01 02:16:18.000,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.805,0.17350764202633853,8178.0,10.403
15/08/2017 12:34:54.157,249709.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-34-54.157.avi,0.001164,3989.0,8e-05,True,1970-01-01 02:16:35.883,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.1640000000000001,0.29180245675607924,8195.883,3.989
15/08/2017 12:36:58.805,253459.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-36-58.805.avi,0.002318,4055.0,0.000113,True,1970-01-01 02:18:40.531,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.318,0.5716399506781752,8320.530999999999,4.055
15/08/2017 12:37:02.893,253582.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-37-02.893.avi,0.00297,1562.0,0.000113,True,1970-01-01 02:18:44.619,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,2.97,1.9014084507042255,8324.619,1.562
15/08/2017 12:38:28.785,256166.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-38-28.785.avi,0.001794,4719.0,0.000148,True,1970-01-01 02:20:10.511,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.794,0.38016528925619836,8410.511,4.719
15/08/2017 12:38:50.922,256832.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-38-50.922.avi,0.001696,1961.0,0.000148,True,1970-01-01 02:20:32.648,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.696,0.8648648648648648,8432.648000000001,1.961
15/08/2017 12:38:52.916,256892.0,48,72-Hrs_Fly55,0,FeedEvent_48_2017-08-15_12-38-52.916.avi,0.001381,10604.0,0.000148,True,1970-01-01 02:20:34.642,Started,w1118,M,5,7,5% sucrose + 5% yeast extract,,25,,72-Hrs,1.381,0.13023387400980763,8434.642,10.604
